"date","report_url","report_title","report_description"
16 July 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150716.pdf","SGS Perspective:  20 - 24 July 2015",
10 July 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150710.pdf","SGS Perspective:  13 - 17 July 2015",
3 July 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150703.pdf","SGS Perspective:  6 - 10 July 2015",
26 June 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150626.pdf","SGS Perspective:  29 June - 3 July 2015",
19 June 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150619.pdf","SGS Perspective:  22 - 26 June 2015",
12 June 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150612.pdf","SGS Perspective:  15 - 19 June 2015",
5 June 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150605.pdf","SGS Perspective:  8 - 12 June 2015",
29 May 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150529.pdf","SGS Perspective:  1 - 5 June 2015",
22 May 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150522.pdf","SGS Perspective:  25 - 29 May 2015",
15 May 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150515.pdf","SGS Perspective:  18 - 22 May 2015",
8 May 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150508.pdf","SGS Perspective:  11 - 15 May 2015",
30 April 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150430.pdf","SGS Perspective:  4  - 8 May 2015",
24 April 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150424.pdf","SGS Perspective: 27 April  - 1 May 2015",
17 April 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150417.pdf","SGS Perspective: 20 - 24 April 2015",
10 April 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150410.pdf","SGS Perspective: 13 - 17 April 2015",
2 April 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150402.pdf","SGS Perspective: 6 - 10 April 2015",
27 March 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150327.pdf","SGS Perspective: 30 March - 3 April 2015",
20 March 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150320.pdf","SGS Perspective: 23 - 27 March 2015",
13 March 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150313.pdf","SGS Perspective: 16 - 20 March 2015",
6 March 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150306.pdf","SGS Perspective: 9 - 13 March 2015",
27 February 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150227.pdf","SGS Perspective: 2 - 6 March 2015",
13 February 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150213.pdf","SGS Perspective: 16 - 27 February 2015",
6 February 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150206.pdf","SGS Perspective: 9 - 13 February 2015",
30 January 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150130.pdf","SGS Perspective: 2 - 6 February 2015",
23 January 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150123.pdf","SGS Perspective: 26 - 30 January 2015",
16 January 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150116.pdf","SGS Perspective: 19 - 23 January 2015",
9 January 2015,"http://www.uobgroup.com/assets/pdfs/research/SGS_150109.pdf","SGS Perspective: 12 - 16 January 2015",
19 December 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141219.pdf","SGS Perspective: 22 December 2014  - 9 January 2015",
12 December 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141212.pdf","SGS Perspective: 15 - 19 December 2014",
5 December 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141205.pdf","SGS Perspective: 8 - 12 December 2014",
28 November 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141128.pdf","SGS Perspective: 1 - 5 December 2014",
21 November 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141121.pdf","SGS Perspective: 24 - 28 November 2014",
14 November 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141114.pdf","SGS Perspective: 17 - 21 November 2014",
7 November 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141107.pdf","SGS Perspective: 10 - 14 November 2014",
31 October 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141031.pdf","SGS Perspective: 3 - 7 November 2014",
24 October 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141024.pdf","SGS Perspective: 27 - 31 October 2014",
17 October 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141017.pdf","SGS Perspective: 20 - 24 October 2014",
10 October 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141010.pdf","SGS Perspective: 13 - 17 October 2014",
3 October 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_141003.pdf","SGS Perspective: 6 - 10 October 2014",
26 September 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140926.pdf","SGS Perspective: 29 September - 3 October 2014",
19 September 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140919.pdf","SGS Perspective: 22 - 26 September 2014",
12 September 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140912.pdf","SGS Perspective: 15 - 19 September 2014",
5 September 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140905.pdf","SGS Perspective: 8 - 12 September 2014",
29 August 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140829.pdf","SGS Perspective: 1 - 5 September 2014",
22 August 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140822.pdf","SGS Perspective: 25 - 29 August 2014",
15 August 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140815.pdf","SGS Perspective: 18 - 22 August 2014",
8 August 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140808.pdf","SGS Perspective: 11 - 15 August 2014",
1 August 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140801.pdf","SGS Perspective: 4 - 8 August 2014",
25 July 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140725.pdf","SGS Perspective: 27 July - 1 August 2014",
18 July 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140718.pdf","SGS Perspective: 21 - 25 July 2014",
11 July 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140711.pdf","SGS Perspective: 14 - 18 July 2014",
4 July 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140704.pdf","SGS Perspective: 7 - 11 July 2014",
27 June 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140627.pdf","SGS Perspective: 30 June - 4 July 2014",
20 June 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140620.pdf","SGS Perspective: 23 - 27 June 2014",
13 June 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140613.pdf","SGS Perspective: 16 - 20 June 2014",
6 June 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140606.pdf","SGS Perspective: 9 - 13 June 2014",
30 May 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140530.pdf","SGS Perspective: 2 - 6 June 2014",
23 May 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140523.pdf","SGS Perspective: 26 - 30 May 2014",
16 May 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140516.pdf","SGS Perspective: 19 - 23 May 2014",
9 May 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140509.pdf","SGS Perspective: 12 - 16 May 2014",
2 May 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140502.pdf","SGS Perspective: 5 - 9 May 2014",
25 April 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140425.pdf","SGS Perspective: 28 April - 2 May 2014",
17 April 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140411.pdf","SGS Perspective: 21 - 25 April 2014",
11 April 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140411.pdf","SGS Perspective: 14 - 18 April 2014",
4 April 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140404(amended).pdf","SGS Perspective: 7 - 11 April 2014",
28 March 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140328.pdf","SGS Perspective: 31 March - 4 April 2014",
21 March 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140321.pdf","SGS Perspective: 24 - 28 March 2014",
14 March 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140314.pdf","SGS Perspective: 17 - 21 March 2014",
7 March 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140307.pdf","SGS Perspective: 10 - 14 March 2014",
28 February 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140228.pdf","SGS Perspective: 3 - 7 March 2014",
21 February 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140221.pdf","SGS Perspective: 24 - 28 February 2014",
14 February 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140214.pdf","SGS Perspective: 17 - 21 February 2014",
7 February 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140207.pdf","SGS Perspective: 10 - 14 February 2014",
24 January 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140124.pdf","SGS Perspective: 27 - 31 February 2014",
17 January 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140117.pdf","SGS Perspective: 20 - 24 January 2014",
10 January 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140110.pdf","SGS Perspective: 13 - 17 January 2014",
3 January 2014,"http://www.uobgroup.com/assets/pdfs/research/SGS_140103.pdf","SGS Perspective: 6 - 10 January 2014",
13 December 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131213.pdf","SGS Perspective: 16 - 20 December 2013",
6 December 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131206.pdf","SGS Perspective: 9 - 13 December 2013",
29 November 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131129.pdf","SGS Perspective: 2 - 6 December 2013",
8 November 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131108.pdf","SGS Perspective: 11 - 15 November 2013",
1 November 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131101.pdf","SGS Perspective: 4 - 8 November 2013",
25 October 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131025.pdf","SGS Perspective: 28 October - 1 November 2013",
18 October 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131018.pdf","SGS Perspective: 21 - 25 October 2013",
11 October 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131011.pdf","SGS Perspective: 14 - 18 October 2013",
4 October 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_131004.pdf","SGS Perspective: 7 - 11 October 2013",
27 September 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130927.pdf","SGS Perspective: 30 September - 4 October 2013",
20 September 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130920.pdf","SGS Perspective: 23 - 27 September 2013",
13 September 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130913.pdf","SGS Perspective: 16 - 20 September 2013",
6 September 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130906.pdf","SGS Perspective: 9 - 13 September 2013",
30 August 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130830.pdf","SGS Perspective: 2 - 6 September 2013",
23 August 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130823.pdf","SGS Perspective: 26 - 30 August 2013",
16 August 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130816.pdf","SGS Perspective: 19 - 23 August 2013",
2 August 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130802.pdf","SGS Perspective: 5 - 9 August 2013",
26 July 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130726.pdf","SGS Perspective: 29 July - 2 August 2013",
19 July 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130719.pdf","SGS Perspective: 22 - 26 July 2013",
12 July 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130712.pdf","SGS Perspective: 15 - 19 July 2013",
5 July 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130705.pdf","SGS Perspective: 8 - 12 July 2013",
28 June 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_130628.pdf","SGS Perspective: 1 - 5 July 2013",
14 June 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_14Jun13.pdf","SGS Perspective: 17 - 21 June 2013",
7 June 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_07Jun13.pdf","SGS Perspective: 10 - 14 June 2013",
31 May 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_31May13.pdf","SGS Perspective: 3 - 7 June 2013",
23 May 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_23May13.pdf","SGS Perspective: 27 - 31 May 2013",
17 May 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_17May13.pdf","SGS Perspective: 20 - 24 May 2013",
10 May 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_10May13.pdf","SGS Perspective: 13 - 17 May 2013",
26 April 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_26Apr13.pdf","SGS Perspective: 29 April - 3 May 2013",
19 April 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_19Apr13.pdf","SGS Perspective: 22 - 26 April 2013",
12 April 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_12Apr13.pdf","SGS Perspective: 15 - 19 April 2013",
5 April 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_05Apr13.pdf","SGS Perspective: 8 - 12 April 2013",
28 March 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_28Mar13.pdf","SGS Perspective: 1 - 5 April 2013",
22 March 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_22Mar13.pdf","SGS Perspective: 25 - 29 March 2013",
15 March 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_15Mar13.pdf","SGS Perspective: 18 - 22 March 2013",
8 March 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_08Mar13.pdf","SGS Perspective: 11 - 15 March 2013",
1 March 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_01Mar13.pdf","SGS Perspective: 4 - 8 March 2013",
22 February 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_22Feb13.pdf","SGS Perspective: 25 February - 1 March 2013",
15 February 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_15Feb13.pdf","SGS Perspective: 18 - 22 February 2013",
8 February 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_08Feb13.pdf","SGS Perspective: 11 - 15 February 2013",
1 February 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_01Feb13.pdf","SGS Perspective: 4 - 8 February 2013",
25 January 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_25Jan13.pdf","SGS Perspective: 28 January - 1 February 2013",
18 January 2013,"http://www.uobgroup.com/assets/pdfs/research/SGS_18Jan13.pdf","SGS Perspective: 21 - 25 January 2013",
