"date","report_url","report_title","report_description"
21 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160621.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
20 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160620.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
16 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160616.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
15 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160615.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
14 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160614.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
13 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160613.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
10 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160610.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
9 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160609.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
8 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160608.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
7 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160607.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
6 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160606.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
3 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160603.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
2 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160602.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
1 June 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160601.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
31 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160531.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
30 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160530.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
27 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160527.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
26 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160526.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
25 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160525.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
24 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160524.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
23 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160523.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
20 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160520.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
19 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160519.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
18 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160518.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
17 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160517.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
16 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160516.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
13 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160513.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
12 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160512.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
11 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160511.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
10 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160510.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
9 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160509.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
6 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160506.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
5 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160505.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
4 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160504.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
3 May 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160503.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
29 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160429.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
28 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160428.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
27 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160427.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
26 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160426.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
25 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160425.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
21 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160421.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
20 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160420.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
19 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160419.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
18 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160418.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
15 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160415.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
14 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160414.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
13 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160413.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
12 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160412.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
11 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160411.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
8 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160408.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
7 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160407.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
6 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160406.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
5 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160405.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
4 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160404.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
1 April 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160401.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
31 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160331.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
30 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160330.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
29 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160329.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
28 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160328.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
24 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160324.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
23 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160323.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
22 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160322.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
21 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160321.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
18 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160318.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
17 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160317.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
16 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160316.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
15 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160315.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
11 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160311.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
10 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160310.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
9 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160309.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
8 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160308.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
7 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160307.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
4 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160304.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
3 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160303.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
2 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160302.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
1 March 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160301.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
29 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160229.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
26 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160226.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
25 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160225.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
24 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160224.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
23 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160223.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
22 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160222.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
19 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160219.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
18 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160218.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
17 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160217.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
16 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160216.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
15 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160215.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
12 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160212.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
11 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160211.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
5 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160205.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
4 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160204.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
3 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160203.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
2 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160202.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
1 February 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160201.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
29 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160129.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
28 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160128.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
27 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160127.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
26 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160126.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
22 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160122.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
21 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160121.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
20 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160120.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
19 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160119.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
18 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160118.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
15 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160115.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
14 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160114.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
13 January 2016,"http://www.uobgroup.com/assets/pdfs/research/FXI_160113.pdf","Lorem ipsum dolor sit amet, ea vel essent","Lorem ipsum dolor sit amet, ea vel essent latine integre. Porro accusam urbanitas duo in, cum ei novum dolore adolescens"
